paper_id,cluster_id,cluster_label,umap_x,umap_y
28135,3,"Distributed Planning, Problem Solving, and Teamwork",70.6181,49.1775
28137,3,"Distributed Planning, Problem Solving, and Teamwork",32.6343,42.9025
28155,3,"Distributed Planning, Problem Solving, and Teamwork",60.1176,36.8423
28181,3,"Distributed Planning, Problem Solving, and Teamwork",59.4626,36.6321
28204,3,"Distributed Planning, Problem Solving, and Teamwork",52.5595,49.7974
28205,3,"Distributed Planning, Problem Solving, and Teamwork",54.6540,43.9712
28214,3,"Distributed Planning, Problem Solving, and Teamwork",74.4583,40.1212
28217,3,"Distributed Planning, Problem Solving, and Teamwork",60.5377,36.4926
28218,3,"Distributed Planning, Problem Solving, and Teamwork",61.3039,36.5682
28222,3,"Distributed Planning, Problem Solving, and Teamwork",71.1812,49.3775
28224,3,"Distributed Planning, Problem Solving, and Teamwork",70.0368,49.3286
28228,3,"Distributed Planning, Problem Solving, and Teamwork",56.6026,45.7872
28229,3,"Distributed Planning, Problem Solving, and Teamwork",55.9075,45.9881
28260,3,"Distributed Planning, Problem Solving, and Teamwork",23.4274,40.3394
28265,3,"Distributed Planning, Problem Solving, and Teamwork",76.0111,36.8148
28266,3,"Distributed Planning, Problem Solving, and Teamwork",61.8889,41.5354
28281,3,"Distributed Planning, Problem Solving, and Teamwork",75.9320,36.6495
28293,3,"Distributed Planning, Problem Solving, and Teamwork",34.9942,30.8107
28335,3,"Distributed Planning, Problem Solving, and Teamwork",70.5906,50.0653
28337,3,"Distributed Planning, Problem Solving, and Teamwork",76.3200,36.9938
28348,3,"Distributed Planning, Problem Solving, and Teamwork",71.2029,49.2130
28355,3,"Distributed Planning, Problem Solving, and Teamwork",76.3444,36.6036
28388,3,"Distributed Planning, Problem Solving, and Teamwork",63.9434,45.1931
28389,3,"Distributed Planning, Problem Solving, and Teamwork",56.7405,52.5549
28393,3,"Distributed Planning, Problem Solving, and Teamwork",73.3446,37.8888
28465,3,"Distributed Planning, Problem Solving, and Teamwork",68.8959,43.7336
28471,3,"Distributed Planning, Problem Solving, and Teamwork",76.0071,37.0609
28479,3,"Distributed Planning, Problem Solving, and Teamwork",67.8950,45.5037
28504,3,"Distributed Planning, Problem Solving, and Teamwork",75.5047,37.1241
28527,3,"Distributed Planning, Problem Solving, and Teamwork",60.6829,37.8194
28539,3,"Distributed Planning, Problem Solving, and Teamwork",75.6244,36.1219
28547,3,"Distributed Planning, Problem Solving, and Teamwork",70.5165,49.2006
28552,3,"Distributed Planning, Problem Solving, and Teamwork",62.7099,41.7451
28555,3,"Distributed Planning, Problem Solving, and Teamwork",58.5187,37.6321
28569,3,"Distributed Planning, Problem Solving, and Teamwork",71.5324,23.4055
28585,3,"Distributed Planning, Problem Solving, and Teamwork",55.0265,46.2971
28587,3,"Distributed Planning, Problem Solving, and Teamwork",66.2838,46.4209
28593,3,"Distributed Planning, Problem Solving, and Teamwork",61.0454,38.4226
28594,3,"Distributed Planning, Problem Solving, and Teamwork",75.5414,36.4018
28603,3,"Distributed Planning, Problem Solving, and Teamwork",27.9082,56.4150
28617,3,"Distributed Planning, Problem Solving, and Teamwork",71.2785,50.0020
28654,3,"Distributed Planning, Problem Solving, and Teamwork",75.3515,39.6063
28657,3,"Distributed Planning, Problem Solving, and Teamwork",62.4827,42.2382
28701,3,"Distributed Planning, Problem Solving, and Teamwork",70.7247,39.1272
28702,3,"Distributed Planning, Problem Solving, and Teamwork",63.2965,41.7521
28719,3,"Distributed Planning, Problem Solving, and Teamwork",58.3002,41.7215
28741,3,"Distributed Planning, Problem Solving, and Teamwork",70.9863,48.9202
28762,3,"Distributed Planning, Problem Solving, and Teamwork",28.1440,48.4629
28789,3,"Distributed Planning, Problem Solving, and Teamwork",75.8626,36.3634
28797,3,"Distributed Planning, Problem Solving, and Teamwork",62.0814,42.9419
28802,3,"Distributed Planning, Problem Solving, and Teamwork",66.6698,52.6713
28824,3,"Distributed Planning, Problem Solving, and Teamwork",75.2188,39.5821
28852,3,"Distributed Planning, Problem Solving, and Teamwork",60.4143,38.7380
28863,3,"Distributed Planning, Problem Solving, and Teamwork",73.2304,36.2022
28865,3,"Distributed Planning, Problem Solving, and Teamwork",30.4163,47.6025
28883,3,"Distributed Planning, Problem Solving, and Teamwork",75.5715,36.7918
28907,3,"Distributed Planning, Problem Solving, and Teamwork",62.8694,40.9601
28942,3,"Distributed Planning, Problem Solving, and Teamwork",61.0871,38.7233
28964,3,"Distributed Planning, Problem Solving, and Teamwork",49.0771,57.0273
28966,3,"Distributed Planning, Problem Solving, and Teamwork",63.3937,40.9994
28981,3,"Distributed Planning, Problem Solving, and Teamwork",58.2358,38.6690
29023,3,"Distributed Planning, Problem Solving, and Teamwork",70.9936,48.7980
29024,3,"Distributed Planning, Problem Solving, and Teamwork",70.5378,36.5826
29049,3,"Distributed Planning, Problem Solving, and Teamwork",63.4145,44.1495
29081,3,"Distributed Planning, Problem Solving, and Teamwork",51.9384,22.7871
29118,3,"Distributed Planning, Problem Solving, and Teamwork",45.8993,52.2031
29144,3,"Distributed Planning, Problem Solving, and Teamwork",75.6121,36.9107
29169,3,"Distributed Planning, Problem Solving, and Teamwork",75.4475,37.1130
29218,3,"Distributed Planning, Problem Solving, and Teamwork",50.5204,48.7900
29235,3,"Distributed Planning, Problem Solving, and Teamwork",76.3949,35.6515
29240,3,"Distributed Planning, Problem Solving, and Teamwork",65.1578,31.4734
29241,3,"Distributed Planning, Problem Solving, and Teamwork",65.3924,31.5302
29262,3,"Distributed Planning, Problem Solving, and Teamwork",69.3800,41.5525
29266,3,"Distributed Planning, Problem Solving, and Teamwork",73.9605,36.6271
29293,3,"Distributed Planning, Problem Solving, and Teamwork",55.1419,50.8274
29294,3,"Distributed Planning, Problem Solving, and Teamwork",75.2220,37.1238
29303,3,"Distributed Planning, Problem Solving, and Teamwork",70.0008,20.6434
29307,3,"Distributed Planning, Problem Solving, and Teamwork",74.5808,40.7146
29310,3,"Distributed Planning, Problem Solving, and Teamwork",68.3711,27.9882
29317,3,"Distributed Planning, Problem Solving, and Teamwork",73.8843,49.3676
29331,3,"Distributed Planning, Problem Solving, and Teamwork",67.1186,47.6598
29332,3,"Distributed Planning, Problem Solving, and Teamwork",69.1005,49.8564
29368,3,"Distributed Planning, Problem Solving, and Teamwork",58.8403,37.6487
29388,3,"Distributed Planning, Problem Solving, and Teamwork",63.1075,41.3409
29422,3,"Distributed Planning, Problem Solving, and Teamwork",73.5991,49.6900
29465,3,"Distributed Planning, Problem Solving, and Teamwork",74.8262,35.8981
29477,3,"Distributed Planning, Problem Solving, and Teamwork",28.2643,48.2493
29501,3,"Distributed Planning, Problem Solving, and Teamwork",66.0222,49.7965
29523,3,"Distributed Planning, Problem Solving, and Teamwork",67.9246,44.9097
29528,3,"Distributed Planning, Problem Solving, and Teamwork",30.5237,46.6955
29539,3,"Distributed Planning, Problem Solving, and Teamwork",55.0011,44.5677
29548,3,"Distributed Planning, Problem Solving, and Teamwork",63.8719,40.4072
29573,3,"Distributed Planning, Problem Solving, and Teamwork",54.9147,51.1168
29574,3,"Distributed Planning, Problem Solving, and Teamwork",74.8474,36.7367
29575,3,"Distributed Planning, Problem Solving, and Teamwork",74.7517,35.8622
29576,3,"Distributed Planning, Problem Solving, and Teamwork",76.0678,37.4053
29638,3,"Distributed Planning, Problem Solving, and Teamwork",54.1183,48.3217
29694,3,"Distributed Planning, Problem Solving, and Teamwork",64.2489,41.6188
29708,3,"Distributed Planning, Problem Solving, and Teamwork",65.1687,45.1040
29721,3,"Distributed Planning, Problem Solving, and Teamwork",70.0560,47.4558
29746,3,"Distributed Planning, Problem Solving, and Teamwork",69.9473,49.9338
29753,3,"Distributed Planning, Problem Solving, and Teamwork",75.5754,37.3651
29794,3,"Distributed Planning, Problem Solving, and Teamwork",76.1533,53.8174
29810,3,"Distributed Planning, Problem Solving, and Teamwork",63.6153,39.8756
29852,3,"Distributed Planning, Problem Solving, and Teamwork",71.8153,38.7276
29871,3,"Distributed Planning, Problem Solving, and Teamwork",23.0779,40.2002
29926,3,"Distributed Planning, Problem Solving, and Teamwork",57.7085,39.5898
29936,3,"Distributed Planning, Problem Solving, and Teamwork",68.8217,49.4499
29939,3,"Distributed Planning, Problem Solving, and Teamwork",25.9274,55.2257
29963,3,"Distributed Planning, Problem Solving, and Teamwork",69.4532,36.9492
29988,3,"Distributed Planning, Problem Solving, and Teamwork",75.9097,36.2395
30027,3,"Distributed Planning, Problem Solving, and Teamwork",75.5073,36.0608
30064,3,"Distributed Planning, Problem Solving, and Teamwork",63.0826,43.7065
30113,3,"Distributed Planning, Problem Solving, and Teamwork",57.3723,52.0168
30114,3,"Distributed Planning, Problem Solving, and Teamwork",55.6764,52.1735
30130,3,"Distributed Planning, Problem Solving, and Teamwork",57.3721,42.2046
30154,3,"Distributed Planning, Problem Solving, and Teamwork",59.5928,55.0430
30173,3,"Distributed Planning, Problem Solving, and Teamwork",71.1637,48.0671
30216,3,"Distributed Planning, Problem Solving, and Teamwork",64.1976,45.3389
30220,3,"Distributed Planning, Problem Solving, and Teamwork",56.8867,40.7215
30236,3,"Distributed Planning, Problem Solving, and Teamwork",73.6746,48.9807
30255,3,"Distributed Planning, Problem Solving, and Teamwork",62.2825,39.8668
30266,3,"Distributed Planning, Problem Solving, and Teamwork",75.3602,39.5397
30272,3,"Distributed Planning, Problem Solving, and Teamwork",75.2033,40.1911
30301,3,"Distributed Planning, Problem Solving, and Teamwork",75.1983,35.6020
30326,3,"Distributed Planning, Problem Solving, and Teamwork",54.9530,46.3842
30335,3,"Distributed Planning, Problem Solving, and Teamwork",75.4205,36.0507
30346,3,"Distributed Planning, Problem Solving, and Teamwork",34.0912,42.6849
30359,3,"Distributed Planning, Problem Solving, and Teamwork",75.0774,36.2366
30365,3,"Distributed Planning, Problem Solving, and Teamwork",71.2384,48.6035
30377,3,"Distributed Planning, Problem Solving, and Teamwork",28.0129,48.3337
30382,3,"Distributed Planning, Problem Solving, and Teamwork",50.1246,56.8522
30392,3,"Distributed Planning, Problem Solving, and Teamwork",74.0924,41.1364
30396,3,"Distributed Planning, Problem Solving, and Teamwork",57.7597,52.5583
30397,3,"Distributed Planning, Problem Solving, and Teamwork",71.8297,56.8809
30417,3,"Distributed Planning, Problem Solving, and Teamwork",57.3084,39.5442
30448,3,"Distributed Planning, Problem Solving, and Teamwork",30.3748,46.7373
30471,3,"Distributed Planning, Problem Solving, and Teamwork",74.5394,40.9386
30545,3,"Distributed Planning, Problem Solving, and Teamwork",75.6786,37.4022
30580,3,"Distributed Planning, Problem Solving, and Teamwork",57.5002,41.1110
30598,3,"Distributed Planning, Problem Solving, and Teamwork",38.7928,36.5142
30614,3,"Distributed Planning, Problem Solving, and Teamwork",65.1216,43.3510
30624,3,"Distributed Planning, Problem Solving, and Teamwork",54.5931,54.2962
30634,3,"Distributed Planning, Problem Solving, and Teamwork",76.2130,36.7258
30659,3,"Distributed Planning, Problem Solving, and Teamwork",54.8559,46.2683
30678,3,"Distributed Planning, Problem Solving, and Teamwork",64.3137,41.8382
30701,3,"Distributed Planning, Problem Solving, and Teamwork",66.9122,34.7336
30728,3,"Distributed Planning, Problem Solving, and Teamwork",76.6192,36.5481
30729,3,"Distributed Planning, Problem Solving, and Teamwork",75.9912,36.6803
30734,3,"Distributed Planning, Problem Solving, and Teamwork",59.5172,54.1258
30745,3,"Distributed Planning, Problem Solving, and Teamwork",50.1100,63.8557
30798,3,"Distributed Planning, Problem Solving, and Teamwork",56.7084,41.3832
30808,3,"Distributed Planning, Problem Solving, and Teamwork",66.2536,32.0587
30847,3,"Distributed Planning, Problem Solving, and Teamwork",69.8473,22.4996
30892,3,"Distributed Planning, Problem Solving, and Teamwork",62.8525,44.6017
30906,3,"Distributed Planning, Problem Solving, and Teamwork",62.8261,45.7643
31035,3,"Distributed Planning, Problem Solving, and Teamwork",54.1671,41.2818
31044,3,"Distributed Planning, Problem Solving, and Teamwork",73.6249,49.4805
31061,3,"Distributed Planning, Problem Solving, and Teamwork",61.8982,40.1833
31084,3,"Distributed Planning, Problem Solving, and Teamwork",58.9557,41.0424
31102,3,"Distributed Planning, Problem Solving, and Teamwork",75.7367,36.7652
31130,3,"Distributed Planning, Problem Solving, and Teamwork",76.3736,35.9466
31143,3,"Distributed Planning, Problem Solving, and Teamwork",62.8966,40.8193
31152,3,"Distributed Planning, Problem Solving, and Teamwork",58.4501,41.4946
31167,3,"Distributed Planning, Problem Solving, and Teamwork",75.6187,36.2722
31221,3,"Distributed Planning, Problem Solving, and Teamwork",71.1113,49.7331
31303,3,"Distributed Planning, Problem Solving, and Teamwork",71.3393,36.6676
31307,3,"Distributed Planning, Problem Solving, and Teamwork",61.5754,55.2994
31356,3,"Distributed Planning, Problem Solving, and Teamwork",63.3764,44.8369
31357,3,"Distributed Planning, Problem Solving, and Teamwork",62.7862,42.9212
31359,3,"Distributed Planning, Problem Solving, and Teamwork",70.6690,49.9958
31365,3,"Distributed Planning, Problem Solving, and Teamwork",63.8720,39.8128
31372,3,"Distributed Planning, Problem Solving, and Teamwork",71.5349,39.5306
31379,3,"Distributed Planning, Problem Solving, and Teamwork",57.0638,40.3197
31481,3,"Distributed Planning, Problem Solving, and Teamwork",55.8372,41.4620
31502,3,"Distributed Planning, Problem Solving, and Teamwork",76.5532,35.8221
31513,3,"Distributed Planning, Problem Solving, and Teamwork",86.6066,46.8782
31525,3,"Distributed Planning, Problem Solving, and Teamwork",64.5338,38.4408
31559,3,"Distributed Planning, Problem Solving, and Teamwork",76.2219,36.2580
31604,3,"Distributed Planning, Problem Solving, and Teamwork",67.3597,33.6016
31611,3,"Distributed Planning, Problem Solving, and Teamwork",75.7808,36.2512
31622,3,"Distributed Planning, Problem Solving, and Teamwork",62.9879,39.7146
31644,3,"Distributed Planning, Problem Solving, and Teamwork",68.6885,45.4300
31694,3,"Distributed Planning, Problem Solving, and Teamwork",64.4398,40.9734
31695,3,"Distributed Planning, Problem Solving, and Teamwork",75.9083,36.5716
31708,3,"Distributed Planning, Problem Solving, and Teamwork",63.2435,43.8935
31752,3,"Distributed Planning, Problem Solving, and Teamwork",66.6043,44.7155
31762,3,"Distributed Planning, Problem Solving, and Teamwork",75.8865,35.8285
31820,3,"Distributed Planning, Problem Solving, and Teamwork",70.4241,42.6425
31846,3,"Distributed Planning, Problem Solving, and Teamwork",27.7824,48.3007
31849,3,"Distributed Planning, Problem Solving, and Teamwork",58.5351,40.9605
31885,3,"Distributed Planning, Problem Solving, and Teamwork",63.7777,40.4582
31893,3,"Distributed Planning, Problem Solving, and Teamwork",70.1101,47.4814
31984,3,"Distributed Planning, Problem Solving, and Teamwork",69.3384,41.4352
32040,3,"Distributed Planning, Problem Solving, and Teamwork",75.4697,37.4403
32045,3,"Distributed Planning, Problem Solving, and Teamwork",82.6551,45.1496
32050,3,"Distributed Planning, Problem Solving, and Teamwork",64.9189,38.6874
32061,3,"Distributed Planning, Problem Solving, and Teamwork",68.5005,41.3146
32067,3,"Distributed Planning, Problem Solving, and Teamwork",76.0660,36.8379
32080,3,"Distributed Planning, Problem Solving, and Teamwork",70.7759,49.8396
32098,3,"Distributed Planning, Problem Solving, and Teamwork",75.7169,36.7954
32154,3,"Distributed Planning, Problem Solving, and Teamwork",57.9370,50.0998
32158,3,"Distributed Planning, Problem Solving, and Teamwork",29.8835,56.1936
32160,3,"Distributed Planning, Problem Solving, and Teamwork",49.5197,57.0341
32171,3,"Distributed Planning, Problem Solving, and Teamwork",70.0367,43.2075
32196,3,"Distributed Planning, Problem Solving, and Teamwork",58.1760,36.5872
32247,3,"Distributed Planning, Problem Solving, and Teamwork",26.2841,55.2490
32252,3,"Distributed Planning, Problem Solving, and Teamwork",77.0936,39.9755
32274,3,"Distributed Planning, Problem Solving, and Teamwork",64.9234,39.3606
32325,3,"Distributed Planning, Problem Solving, and Teamwork",62.1643,40.8067
32365,3,"Distributed Planning, Problem Solving, and Teamwork",66.9490,43.3262
32461,3,"Distributed Planning, Problem Solving, and Teamwork",66.4921,43.7540
32473,3,"Distributed Planning, Problem Solving, and Teamwork",69.0706,40.5763
32504,3,"Distributed Planning, Problem Solving, and Teamwork",31.8505,43.1502
32580,3,"Distributed Planning, Problem Solving, and Teamwork",63.3955,42.8650
32584,3,"Distributed Planning, Problem Solving, and Teamwork",70.7988,42.0645
32598,3,"Distributed Planning, Problem Solving, and Teamwork",63.8944,41.4673
32602,3,"Distributed Planning, Problem Solving, and Teamwork",68.2030,58.6808
32686,3,"Distributed Planning, Problem Solving, and Teamwork",64.1803,38.8065
32763,3,"Distributed Planning, Problem Solving, and Teamwork",62.7579,32.5772
32815,3,"Distributed Planning, Problem Solving, and Teamwork",70.2840,35.4157
32838,3,"Distributed Planning, Problem Solving, and Teamwork",62.7067,36.0408
32849,3,"Distributed Planning, Problem Solving, and Teamwork",63.0938,45.2553
32850,3,"Distributed Planning, Problem Solving, and Teamwork",49.6370,56.8740
32875,3,"Distributed Planning, Problem Solving, and Teamwork",57.5738,41.7173
32905,3,"Distributed Planning, Problem Solving, and Teamwork",68.8594,49.3622
32913,3,"Distributed Planning, Problem Solving, and Teamwork",62.4984,41.5825
33064,3,"Distributed Planning, Problem Solving, and Teamwork",31.7780,42.9881
33067,3,"Distributed Planning, Problem Solving, and Teamwork",70.2781,42.6360
33083,3,"Distributed Planning, Problem Solving, and Teamwork",70.8342,41.8967
33086,3,"Distributed Planning, Problem Solving, and Teamwork",59.1548,37.4616
33119,3,"Distributed Planning, Problem Solving, and Teamwork",63.4910,40.2400
33127,3,"Distributed Planning, Problem Solving, and Teamwork",51.3484,26.4112
33130,3,"Distributed Planning, Problem Solving, and Teamwork",55.7066,49.4751
33134,3,"Distributed Planning, Problem Solving, and Teamwork",31.1042,42.0154
33170,3,"Distributed Planning, Problem Solving, and Teamwork",58.0494,38.5211
33273,3,"Distributed Planning, Problem Solving, and Teamwork",63.1026,41.8628
33331,3,"Distributed Planning, Problem Solving, and Teamwork",29.3245,44.2649
33435,3,"Distributed Planning, Problem Solving, and Teamwork",50.6597,65.3726
33567,3,"Distributed Planning, Problem Solving, and Teamwork",70.9128,42.1371
33703,3,"Distributed Planning, Problem Solving, and Teamwork",71.1426,48.9027
33753,3,"Distributed Planning, Problem Solving, and Teamwork",22.4397,38.2059
33762,3,"Distributed Planning, Problem Solving, and Teamwork",69.8767,42.1226
33771,3,"Distributed Planning, Problem Solving, and Teamwork",68.0331,45.9022
33795,3,"Distributed Planning, Problem Solving, and Teamwork",65.2655,42.3249
33841,3,"Distributed Planning, Problem Solving, and Teamwork",74.9379,40.3724
33845,3,"Distributed Planning, Problem Solving, and Teamwork",61.4323,37.6139
33848,3,"Distributed Planning, Problem Solving, and Teamwork",58.6726,41.3531
33902,3,"Distributed Planning, Problem Solving, and Teamwork",62.5074,39.7214
33954,3,"Distributed Planning, Problem Solving, and Teamwork",67.0363,43.7997
33976,3,"Distributed Planning, Problem Solving, and Teamwork",32.9508,42.1013
33991,3,"Distributed Planning, Problem Solving, and Teamwork",57.8502,37.0522
33998,3,"Distributed Planning, Problem Solving, and Teamwork",75.9354,36.0947
34005,3,"Distributed Planning, Problem Solving, and Teamwork",33.7164,42.2828
34012,3,"Distributed Planning, Problem Solving, and Teamwork",70.0063,42.8938
34032,3,"Distributed Planning, Problem Solving, and Teamwork",66.4154,43.9333
34047,3,"Distributed Planning, Problem Solving, and Teamwork",70.5406,21.2154
34054,3,"Distributed Planning, Problem Solving, and Teamwork",71.1695,41.4367
34061,3,"Distributed Planning, Problem Solving, and Teamwork",70.1537,22.6184
34069,3,"Distributed Planning, Problem Solving, and Teamwork",37.2500,34.5439
34076,3,"Distributed Planning, Problem Solving, and Teamwork",64.6194,47.3270
34085,3,"Distributed Planning, Problem Solving, and Teamwork",70.8912,36.0471
34122,3,"Distributed Planning, Problem Solving, and Teamwork",74.6962,35.7592
34184,3,"Distributed Planning, Problem Solving, and Teamwork",49.5292,39.0983
34194,3,"Distributed Planning, Problem Solving, and Teamwork",64.0898,30.2851
34199,3,"Distributed Planning, Problem Solving, and Teamwork",70.3445,22.3086
34202,3,"Distributed Planning, Problem Solving, and Teamwork",56.4100,39.8081
34212,3,"Distributed Planning, Problem Solving, and Teamwork",61.8762,41.2142
34213,3,"Distributed Planning, Problem Solving, and Teamwork",71.0029,20.5618
34230,3,"Distributed Planning, Problem Solving, and Teamwork",59.6589,55.3910
34239,3,"Distributed Planning, Problem Solving, and Teamwork",54.5394,40.7000
34243,3,"Distributed Planning, Problem Solving, and Teamwork",62.8739,40.9265
34267,3,"Distributed Planning, Problem Solving, and Teamwork",31.4976,47.9099
34275,3,"Distributed Planning, Problem Solving, and Teamwork",74.9013,36.9305
34286,3,"Distributed Planning, Problem Solving, and Teamwork",70.9875,48.1070
34296,3,"Distributed Planning, Problem Solving, and Teamwork",66.8022,44.2762
34298,3,"Distributed Planning, Problem Solving, and Teamwork",69.6679,23.8706
34303,3,"Distributed Planning, Problem Solving, and Teamwork",75.0643,36.4233
34334,3,"Distributed Planning, Problem Solving, and Teamwork",75.8394,37.2209
34346,3,"Distributed Planning, Problem Solving, and Teamwork",77.4444,39.2055
34348,3,"Distributed Planning, Problem Solving, and Teamwork",81.7411,40.8573
34360,3,"Distributed Planning, Problem Solving, and Teamwork",75.9974,36.4028
34375,3,"Distributed Planning, Problem Solving, and Teamwork",69.8616,22.7439
34392,3,"Distributed Planning, Problem Solving, and Teamwork",73.2440,36.6827
34405,3,"Distributed Planning, Problem Solving, and Teamwork",54.3667,34.0696
34415,3,"Distributed Planning, Problem Solving, and Teamwork",33.8179,53.4649
34422,3,"Distributed Planning, Problem Solving, and Teamwork",52.7970,51.4393
34430,3,"Distributed Planning, Problem Solving, and Teamwork",65.0396,45.0706
34454,3,"Distributed Planning, Problem Solving, and Teamwork",35.0273,49.3806
34461,3,"Distributed Planning, Problem Solving, and Teamwork",28.2320,52.8949
34575,3,"Distributed Planning, Problem Solving, and Teamwork",70.3972,50.0281
34577,3,"Distributed Planning, Problem Solving, and Teamwork",70.0638,21.8572
34598,3,"Distributed Planning, Problem Solving, and Teamwork",70.8404,20.8127
34602,3,"Distributed Planning, Problem Solving, and Teamwork",65.8734,30.9891
34603,3,"Distributed Planning, Problem Solving, and Teamwork",53.7551,22.7270
34606,3,"Distributed Planning, Problem Solving, and Teamwork",72.8547,37.7790
34641,3,"Distributed Planning, Problem Solving, and Teamwork",59.9301,41.0034
34654,3,"Distributed Planning, Problem Solving, and Teamwork",66.8412,33.6598
34666,3,"Distributed Planning, Problem Solving, and Teamwork",53.3626,45.8294
34700,3,"Distributed Planning, Problem Solving, and Teamwork",78.9308,46.6866
34718,3,"Distributed Planning, Problem Solving, and Teamwork",80.0838,41.9253
34764,3,"Distributed Planning, Problem Solving, and Teamwork",63.8073,40.8820
34772,3,"Distributed Planning, Problem Solving, and Teamwork",51.3813,57.0033
34773,3,"Distributed Planning, Problem Solving, and Teamwork",55.8017,39.6001
34778,3,"Distributed Planning, Problem Solving, and Teamwork",68.1586,21.6872
34793,3,"Distributed Planning, Problem Solving, and Teamwork",58.1910,40.3961
34815,3,"Distributed Planning, Problem Solving, and Teamwork",75.3553,36.4668
34846,3,"Distributed Planning, Problem Solving, and Teamwork",40.4048,34.2199
34853,3,"Distributed Planning, Problem Solving, and Teamwork",42.3808,48.3576
34890,3,"Distributed Planning, Problem Solving, and Teamwork",64.4310,43.0180
34902,3,"Distributed Planning, Problem Solving, and Teamwork",53.1952,47.6133
34907,3,"Distributed Planning, Problem Solving, and Teamwork",61.6687,44.8384
34920,3,"Distributed Planning, Problem Solving, and Teamwork",47.0923,47.5565
34928,3,"Distributed Planning, Problem Solving, and Teamwork",65.2736,51.2747
34935,3,"Distributed Planning, Problem Solving, and Teamwork",55.5020,37.9727
34951,3,"Distributed Planning, Problem Solving, and Teamwork",64.5913,49.6745
34997,3,"Distributed Planning, Problem Solving, and Teamwork",63.8269,40.4248
35017,3,"Distributed Planning, Problem Solving, and Teamwork",76.3081,37.4621
35029,3,"Distributed Planning, Problem Solving, and Teamwork",69.2431,46.4791
35046,3,"Distributed Planning, Problem Solving, and Teamwork",63.7646,42.8088
35060,3,"Distributed Planning, Problem Solving, and Teamwork",64.0859,39.2696
35066,3,"Distributed Planning, Problem Solving, and Teamwork",67.1183,34.7378
35070,3,"Distributed Planning, Problem Solving, and Teamwork",71.3354,42.1392
35086,3,"Distributed Planning, Problem Solving, and Teamwork",62.0496,41.5041
35088,3,"Distributed Planning, Problem Solving, and Teamwork",74.6593,36.9826
35090,3,"Distributed Planning, Problem Solving, and Teamwork",63.9181,45.5229
35093,3,"Distributed Planning, Problem Solving, and Teamwork",62.8376,38.2008
35102,3,"Distributed Planning, Problem Solving, and Teamwork",63.2657,40.9700
35139,3,"Distributed Planning, Problem Solving, and Teamwork",70.8732,38.5561
35141,3,"Distributed Planning, Problem Solving, and Teamwork",69.4483,46.8418
35143,3,"Distributed Planning, Problem Solving, and Teamwork",70.4422,47.8113
35144,3,"Distributed Planning, Problem Solving, and Teamwork",63.0945,40.4233
35147,3,"Distributed Planning, Problem Solving, and Teamwork",68.9372,47.4867
35149,3,"Distributed Planning, Problem Solving, and Teamwork",63.1558,40.6745
35158,3,"Distributed Planning, Problem Solving, and Teamwork",69.1279,43.3176
35166,3,"Distributed Planning, Problem Solving, and Teamwork",62.9133,40.3976
35170,3,"Distributed Planning, Problem Solving, and Teamwork",58.9679,39.3663
35180,3,"Distributed Planning, Problem Solving, and Teamwork",53.8307,23.0804
35216,3,"Distributed Planning, Problem Solving, and Teamwork",63.1057,40.5438
35234,3,"Distributed Planning, Problem Solving, and Teamwork",66.9186,58.7065
35243,3,"Distributed Planning, Problem Solving, and Teamwork",61.9692,37.6621
35255,3,"Distributed Planning, Problem Solving, and Teamwork",67.9879,40.6725
35258,3,"Distributed Planning, Problem Solving, and Teamwork",69.4278,42.9110
35340,3,"Distributed Planning, Problem Solving, and Teamwork",70.0366,42.4143
35344,3,"Distributed Planning, Problem Solving, and Teamwork",69.7849,37.6404
35347,3,"Distributed Planning, Problem Solving, and Teamwork",64.1485,40.2494
35349,3,"Distributed Planning, Problem Solving, and Teamwork",64.0461,57.5817
35373,3,"Distributed Planning, Problem Solving, and Teamwork",71.0991,42.0502
35388,3,"Distributed Planning, Problem Solving, and Teamwork",64.2388,45.5595
35391,3,"Distributed Planning, Problem Solving, and Teamwork",63.9064,45.2752
35393,3,"Distributed Planning, Problem Solving, and Teamwork",75.0534,36.3588
35395,3,"Distributed Planning, Problem Solving, and Teamwork",70.8802,48.0218
35403,3,"Distributed Planning, Problem Solving, and Teamwork",63.9808,42.6320
35427,3,"Distributed Planning, Problem Solving, and Teamwork",64.1516,45.4737
35431,3,"Distributed Planning, Problem Solving, and Teamwork",70.2482,48.8787
35436,3,"Distributed Planning, Problem Solving, and Teamwork",62.6735,41.2169
35444,3,"Distributed Planning, Problem Solving, and Teamwork",71.7867,36.0552
35453,3,"Distributed Planning, Problem Solving, and Teamwork",55.7886,35.2587
35457,3,"Distributed Planning, Problem Solving, and Teamwork",61.5875,32.5621
35470,3,"Distributed Planning, Problem Solving, and Teamwork",58.9826,45.3710
35474,3,"Distributed Planning, Problem Solving, and Teamwork",63.8068,45.4744
35481,3,"Distributed Planning, Problem Solving, and Teamwork",66.2835,44.3180
35488,3,"Distributed Planning, Problem Solving, and Teamwork",71.1175,42.6767
35498,3,"Distributed Planning, Problem Solving, and Teamwork",63.4655,40.2468
35501,3,"Distributed Planning, Problem Solving, and Teamwork",63.7954,40.4740
35503,3,"Distributed Planning, Problem Solving, and Teamwork",71.2830,38.4357
35514,3,"Distributed Planning, Problem Solving, and Teamwork",57.8479,52.5925
